State,District,Year,Area_Ha,Production_Tonnes,Yield_Ton_per_Ha,Bagasse_Tonnes,Trash_Tonnes,Press_Mud_Tonnes,Bagasse_Ton_per_Ha,Trash_Ton_per_Ha,Press_Mud_Ton_per_Ha
Nagaland,Kohima,2017 - 2018,220.0,9570.0,43.5,2679.6000000000004,1148.3999999999999,382.8,12.180000000000001,5.22,1.74
Nagaland,Longleng,2017 - 2018,130.0,5650.0,43.46,1582.0000000000002,678.0,226.0,12.168800000000001,5.2152,1.7384000000000002
Nagaland,Mokokchung,2017 - 2018,340.0,14790.0,43.5,4141.200000000001,1774.8,591.6,12.180000000000001,5.22,1.74
Nagaland,Mon,2017 - 2018,510.0,22190.0,43.51,6213.200000000001,2662.7999999999997,887.6,12.1828,5.2212,1.7404
Nagaland,Peren,2017 - 2018,520.0,22630.0,43.52,6336.400000000001,2715.6,905.2,12.185600000000003,5.2224,1.7408000000000001
Nagaland,Phek,2017 - 2018,260.0,11310.0,43.5,3166.8,1357.2,452.40000000000003,12.180000000000001,5.22,1.74
Nagaland,Tuensang,2017 - 2018,370.0,16100.0,43.51,4508.0,1932.0,644.0,12.1828,5.2212,1.7404
Nagaland,Wokha,2017 - 2018,520.0,22630.0,43.52,6336.400000000001,2715.6,905.2,12.185600000000003,5.2224,1.7408000000000001
Nagaland,Zunheboto,2017 - 2018,240.0,10440.0,43.5,2923.2000000000003,1252.8,417.6,12.180000000000001,5.22,1.74
Odisha,Anugul,2017 - 2018,20.0,892.0,44.59,249.76000000000002,107.03999999999999,35.68,12.485200000000003,5.3508000000000004,1.7836
Odisha,Balangir,2017 - 2018,3.0,145.0,48.4,40.6,17.4,5.8,13.552000000000001,5.808,1.936
Odisha,Bargarh,2017 - 2018,39.0,3323.0,85.2,930.44,398.76,132.92000000000002,23.856,10.224,3.4080000000000004
Odisha,Bhadrak,2017 - 2018,24.0,1090.0,45.4,305.20000000000005,130.79999999999998,43.6,12.712000000000002,5.4479999999999995,1.816
Odisha,Cuttack,2017 - 2018,113.0,7589.0,67.16,2124.92,910.68,303.56,18.8048,8.059199999999999,2.6864
Odisha,Deogarh,2017 - 2018,4.0,133.0,33.2,37.24,15.959999999999999,5.32,9.296000000000001,3.984,1.328
Odisha,Dhenkanal,2017 - 2018,88.0,6413.0,72.88,1795.64,769.56,256.52,20.4064,8.7456,2.9152
Odisha,Gajapati,2017 - 2018,10.0,606.0,60.6,169.68,72.72,24.240000000000002,16.968000000000004,7.272,2.424
Odisha,Ganjam,2017 - 2018,199.0,13395.0,67.31,3750.6000000000004,1607.3999999999999,535.8,18.8468,8.0772,2.6924
Odisha,Jagatsinghapur,2017 - 2018,186.0,9002.0,48.4,2520.5600000000004,1080.24,360.08,13.552000000000001,5.808,1.936
Odisha,Jajapur,2017 - 2018,708.0,31847.0,44.98,8917.160000000002,3821.64,1273.88,12.5944,5.3976,1.7992
Odisha,Jharsuguda,2017 - 2018,1.0,63.0,63.2,17.64,7.56,2.52,17.696,7.584,2.528
Odisha,Kalahandi,2017 - 2018,46.0,2636.0,57.3,738.08,316.32,105.44,16.044,6.8759999999999994,2.292
Odisha,Kendrapara,2017 - 2018,22.0,1742.0,79.2,487.76000000000005,209.04,69.68,22.176000000000002,9.504,3.168
Odisha,Kendujhar,2017 - 2018,17.0,445.0,26.2,124.60000000000001,53.4,17.8,7.336,3.1439999999999997,1.048
Odisha,Khordha,2017 - 2018,5.0,304.0,60.8,85.12,36.48,12.16,17.024,7.295999999999999,2.432
Odisha,Koraput,2017 - 2018,1867.0,145045.0,77.69,40612.600000000006,17405.399999999998,5801.8,21.753200000000003,9.322799999999999,3.1076
Odisha,Nabarangpur,2017 - 2018,250.0,9372.0,37.49,2624.1600000000003,1124.6399999999999,374.88,10.497200000000001,4.4988,1.4996
Odisha,Nayagarh,2017 - 2018,107.0,5979.0,55.88,1674.1200000000001,717.48,239.16,15.646400000000002,6.7056000000000004,2.2352000000000003
Odisha,Rayagada,2017 - 2018,4.0,224.0,55.88,62.720000000000006,26.88,8.96,15.646400000000002,6.7056000000000004,2.2352000000000003
Puducherry,Pondicherry,2017 - 2018,1445.0,180625.0,125.0,50575.00000000001,21675.0,7225.0,35.0,15.0,5.0
Punjab,Amritsar,2017 - 2018,6000.0,501000.0,83.5,140280.0,60120.0,20040.0,23.380000000000003,10.02,3.34
Punjab,Barnala,2017 - 2018,1000.0,85000.0,85.0,23800.000000000004,10200.0,3400.0,23.8,10.2,3.4
Punjab,Fatehgarh sahib,2017 - 2018,3000.0,250000.0,83.33,70000.0,30000.0,10000.0,23.332400000000003,9.9996,3.3332
Punjab,Fazilka,2017 - 2018,2000.0,147000.0,73.5,41160.00000000001,17640.0,5880.0,20.580000000000002,8.82,2.94
Punjab,Gurdaspur,2017 - 2018,22000.0,1895000.0,86.14,530600.0,227400.0,75800.0,24.119200000000003,10.3368,3.4456
Punjab,Hoshiarpur,2017 - 2018,23000.0,1830000.0,79.57,512400.00000000006,219600.0,73200.0,22.2796,9.548399999999999,3.1828
Punjab,Jalandhar,2017 - 2018,11000.0,958000.0,87.09,268240.0,114960.0,38320.0,24.385200000000005,10.4508,3.4836
Punjab,Kapurthala,2017 - 2018,4000.0,335000.0,83.75,93800.00000000001,40200.0,13400.0,23.450000000000003,10.049999999999999,3.35
Punjab,Ludhiana,2017 - 2018,3000.0,273000.0,91.0,76440.0,32760.0,10920.0,25.480000000000004,10.92,3.64
Punjab,Nawanshahr,2017 - 2018,6000.0,483000.0,80.5,135240.0,57960.0,19320.0,22.540000000000003,9.66,3.22
Punjab,Pathankot,2017 - 2018,4000.0,292000.0,73.0,81760.00000000001,35040.0,11680.0,20.44,8.76,2.92
Punjab,Patiala,2017 - 2018,2000.0,204000.0,102.0,57120.00000000001,24480.0,8160.0,28.560000000000002,12.24,4.08
Punjab,Rupnagar,2017 - 2018,3000.0,229000.0,76.33,64120.00000000001,27480.0,9160.0,21.372400000000003,9.1596,3.0532
Punjab,S.a.s nagar,2017 - 2018,1000.0,78000.0,78.0,21840.000000000004,9360.0,3120.0,21.840000000000003,9.36,3.12
Punjab,Sangrur,2017 - 2018,4000.0,369000.0,92.25,103320.00000000001,44280.0,14760.0,25.830000000000002,11.07,3.69
Punjab,Tarn taran,2017 - 2018,1000.0,95000.0,95.0,26600.000000000004,11400.0,3800.0,26.6,11.4,3.8000000000000003
Rajasthan,Ajmer,2017 - 2018,4.0,229.0,57.25,64.12,27.48,9.16,16.03,6.87,2.29
Rajasthan,Alwar,2017 - 2018,24.0,609.0,25.38,170.52,73.08,24.36,7.106400000000001,3.0456,1.0151999999999999
Rajasthan,Banswara,2017 - 2018,34.0,2093.0,61.56,586.0400000000001,251.16,83.72,17.236800000000002,7.3872,2.4624
Rajasthan,Baran,2017 - 2018,2.0,141.0,70.5,39.480000000000004,16.919999999999998,5.64,19.740000000000002,8.459999999999999,2.82
Rajasthan,Bharatpur,2017 - 2018,9.0,243.0,27.0,68.04,29.16,9.72,7.5600000000000005,3.2399999999999998,1.08
Rajasthan,Bhilwara,2017 - 2018,39.0,2857.0,73.26,799.96,342.84,114.28,20.512800000000002,8.7912,2.9304
Rajasthan,Bikaner,2017 - 2018,4.0,281.0,70.25,78.68,33.72,11.24,19.67,8.43,2.81
Rajasthan,Bundi,2017 - 2018,765.0,60076.0,78.53,16821.280000000002,7209.12,2403.04,21.988400000000002,9.4236,3.1412
Rajasthan,Chittorgarh,2017 - 2018,1775.0,128645.0,72.48,36020.600000000006,15437.4,5145.8,20.294400000000003,8.6976,2.8992
Rajasthan,Dholpur,2017 - 2018,7.0,635.0,90.71,177.8,76.2,25.400000000000002,25.3988,10.8852,3.6283999999999996
Rajasthan,Dungarpur,2017 - 2018,9.0,523.0,58.11,146.44000000000003,62.76,20.92,16.2708,6.973199999999999,2.3244000000000002
Rajasthan,Ganganagar,2017 - 2018,2076.0,141885.0,68.35,39727.8,17026.2,5675.400000000001,19.138,8.201999999999998,2.734
Rajasthan,Hanumangarh,2017 - 2018,35.0,2463.0,70.37,689.6400000000001,295.56,98.52,19.7036,8.4444,2.8148000000000004
Rajasthan,Jaipur,2017 - 2018,37.0,2603.0,70.35,728.84,312.36,104.12,19.698,8.441999999999998,2.8139999999999996
Rajasthan,Jhalawar,2017 - 2018,10.0,704.0,70.4,197.12,84.47999999999999,28.16,19.712000000000003,8.448,2.8160000000000003
Rajasthan,Karauli,2017 - 2018,9.0,328.0,36.44,91.84,39.36,13.120000000000001,10.2032,4.3728,1.4576
Rajasthan,Kota,2017 - 2018,7.0,493.0,70.43,138.04000000000002,59.16,19.72,19.720400000000005,8.451600000000001,2.8172
Rajasthan,Rajsamand,2017 - 2018,309.0,19406.0,62.8,5433.68,2328.72,776.24,17.584,7.536,2.512
Rajasthan,Sawai madhopur,2017 - 2018,11.0,856.0,77.82,239.68000000000004,102.72,34.24,21.7896,9.338399999999998,3.1128
Rajasthan,Sikar,2017 - 2018,15.0,1055.0,70.33,295.40000000000003,126.6,42.2,19.692400000000003,8.439599999999999,2.8132
Rajasthan,Tonk,2017 - 2018,20.0,907.0,45.35,253.96000000000004,108.83999999999999,36.28,12.698000000000002,5.442,1.814
Rajasthan,Udaipur,2017 - 2018,226.0,14836.0,65.65,4154.080000000001,1780.32,593.44,18.382000000000005,7.878,2.6260000000000003
Tamil Nadu,Ariyalur,2017 - 2018,5108.0,429072.0,84.0,120140.16000000002,51488.64,17162.88,23.520000000000003,10.08,3.36
Tamil Nadu,Coimbatore,2017 - 2018,401.0,40100.0,100.0,11228.000000000002,4812.0,1604.0,28.000000000000004,12.0,4.0
Tamil Nadu,Cuddalore,2017 - 2018,18747.0,2099664.0,112.0,587905.92,251959.68,83986.56,31.360000000000003,13.44,4.48
Tamil Nadu,Dharmapuri,2017 - 2018,8114.0,592322.0,73.0,165850.16,71078.64,23692.88,20.44,8.76,2.92
Tamil Nadu,Dindigul,2017 - 2018,1661.0,137863.0,83.0,38601.64000000001,16543.559999999998,5514.52,23.240000000000002,9.959999999999999,3.3200000000000003
Tamil Nadu,Erode,2017 - 2018,8742.0,1057782.0,121.0,296178.96,126933.84,42311.28,33.88,14.52,4.84
Tamil Nadu,Kanchipuram,2017 - 2018,1661.0,166100.0,100.0,46508.00000000001,19932.0,6644.0,28.000000000000004,12.0,4.0
Tamil Nadu,Karur,2017 - 2018,915.0,77775.0,85.0,21777.000000000004,9333.0,3111.0,23.8,10.2,3.4
Tamil Nadu,Krishnagiri,2017 - 2018,540.0,54000.0,100.0,15120.000000000002,6480.0,2160.0,28.000000000000004,12.0,4.0
Tamil Nadu,Madurai,2017 - 2018,2374.0,199416.0,84.0,55836.48,23929.92,7976.64,23.520000000000003,10.08,3.36
Tamil Nadu,Nagapattinam,2017 - 2018,596.0,59600.0,100.0,16688.0,7152.0,2384.0,28.000000000000004,12.0,4.0
Tamil Nadu,Namakkal,2017 - 2018,10152.0,1025352.0,101.0,287098.56000000006,123042.23999999999,41014.08,28.28,12.12,4.04
Tamil Nadu,Perambalur,2017 - 2018,4452.0,347256.0,78.0,97231.68000000001,41670.72,13890.24,21.840000000000003,9.36,3.12
Tamil Nadu,Pudukkottai,2017 - 2018,3388.0,257488.0,76.0,72096.64000000001,30898.559999999998,10299.52,21.28,9.12,3.04
Tamil Nadu,Ramanathapuram,2017 - 2018,213.0,21300.0,100.0,5964.000000000001,2556.0,852.0,28.000000000000004,12.0,4.0
Tamil Nadu,Salem,2017 - 2018,5755.0,558235.0,97.0,156305.80000000002,66988.2,22329.4,27.160000000000004,11.639999999999999,3.88
Tamil Nadu,Sivaganga,2017 - 2018,3268.0,186276.0,57.0,52157.280000000006,22353.12,7451.04,15.96,6.84,2.2800000000000002
Tamil Nadu,Thanjavur,2017 - 2018,4754.0,480154.0,101.0,134443.12000000002,57618.479999999996,19206.16,28.28,12.12,4.04
Tamil Nadu,The nilgiris,2017 - 2018,5.0,500.0,100.0,140.0,60.0,20.0,28.000000000000004,12.0,4.0
Tamil Nadu,Theni,2017 - 2018,2939.0,311534.0,106.0,87229.52,37384.08,12461.36,29.680000000000003,12.719999999999999,4.24
Tamil Nadu,Thiruvallur,2017 - 2018,5734.0,550464.0,96.0,154129.92,66055.68,22018.56,26.880000000000003,11.52,3.84
Tamil Nadu,Thiruvarur,2017 - 2018,168.0,16800.0,100.0,4704.0,2016.0,672.0,28.000000000000004,12.0,4.0
Tamil Nadu,Thoothukudi,2017 - 2018,39.0,3900.0,100.0,1092.0,468.0,156.0,28.000000000000004,12.0,4.0
Tamil Nadu,Tiruchirappalli,2017 - 2018,1749.0,148665.0,85.0,41626.200000000004,17839.8,5946.6,23.8,10.2,3.4
Tamil Nadu,Tirunelveli,2017 - 2018,2529.0,252900.0,100.0,70812.0,30348.0,10116.0,28.000000000000004,12.0,4.0
Tamil Nadu,Tiruppur,2017 - 2018,1390.0,155680.0,112.0,43590.4,18681.6,6227.2,31.360000000000003,13.44,4.48
Tamil Nadu,Tiruvannamalai,2017 - 2018,20070.0,2067210.0,103.0,578818.8,248065.19999999998,82688.40000000001,28.840000000000003,12.36,4.12
Tamil Nadu,Vellore,2017 - 2018,5201.0,462889.0,89.0,129608.92000000001,55546.68,18515.56,24.92,10.68,3.56
Tamil Nadu,Villupuram,2017 - 2018,49644.0,5262264.0,106.0,1473433.9200000002,631471.6799999999,210490.56,29.680000000000003,12.719999999999999,4.24
Tamil Nadu,Virudhunagar,2017 - 2018,1547.0,133042.0,86.0,37251.76,15965.039999999999,5321.68,24.080000000000002,10.32,3.44
Telangana,Adilabad,2017 - 2018,4.0,298.0,74.5,83.44000000000001,35.76,11.92,20.860000000000003,8.94,2.98
Telangana,Bhadradri,2017 - 2018,824.0,70097.0,85.07,19627.160000000003,8411.64,2803.88,23.8196,10.2084,3.4027999999999996
Telangana,Jagitial,2017 - 2018,272.0,21216.0,78.0,5940.4800000000005,2545.92,848.64,21.840000000000003,9.36,3.12
Telangana,Jangoan,2017 - 2018,10.0,744.0,74.4,208.32000000000002,89.28,29.76,20.832000000000004,8.928,2.9760000000000004
Telangana,Jogulamba,2017 - 2018,1868.0,153240.0,82.03,42907.200000000004,18388.8,6129.6,22.968400000000003,9.8436,3.2812
Telangana,Kamareddy,2017 - 2018,4397.0,342891.0,77.98,96009.48000000001,41146.92,13715.64,21.834400000000002,9.3576,3.1192
Telangana,Khammam,2017 - 2018,4394.0,329528.0,74.99,92267.84000000001,39543.36,13181.12,20.9972,8.9988,2.9996
Telangana,Mahabubabad,2017 - 2018,17.0,1481.0,87.12,414.68000000000006,177.72,59.24,24.393600000000003,10.4544,3.4848000000000003
Telangana,Mahbubnagar,2017 - 2018,543.0,44508.0,81.97,12462.240000000002,5340.96,1780.32,22.951600000000003,9.8364,3.2788
Telangana,Medak,2017 - 2018,1539.0,120104.0,78.04,33629.12,14412.48,4804.16,21.851200000000002,9.3648,3.1216000000000004
Telangana,Nagarkurnool,2017 - 2018,40.0,3264.0,81.6,913.9200000000001,391.68,130.56,22.848,9.792,3.264
Telangana,Nalgonda,2017 - 2018,290.0,21580.0,74.41,6042.400000000001,2589.6,863.2,20.8348,8.9292,2.9764
Telangana,Nizamabad,2017 - 2018,328.0,25584.0,78.0,7163.52,3070.08,1023.36,21.840000000000003,9.36,3.12
Telangana,Rajanna,2017 - 2018,6.0,446.0,74.33,124.88000000000001,53.519999999999996,17.84,20.8124,8.919599999999999,2.9732
Telangana,Rangareddi,2017 - 2018,1.0,62.0,62.0,17.360000000000003,7.4399999999999995,2.48,17.360000000000003,7.4399999999999995,2.48
Telangana,Sangareddy,2017 - 2018,15689.0,1082588.0,69.0,303124.64,129910.56,43303.520000000004,19.32,8.28,2.7600000000000002
Telangana,Siddipet,2017 - 2018,175.0,13650.0,78.0,3822.0000000000005,1638.0,546.0,21.840000000000003,9.36,3.12
Telangana,Suryapet,2017 - 2018,1321.0,108319.0,82.0,30329.320000000003,12998.279999999999,4332.76,22.96,9.84,3.2800000000000002
Telangana,Vikarabad,2017 - 2018,2078.0,162144.0,78.03,45400.32000000001,19457.28,6485.76,21.8484,9.3636,3.1212
Telangana,Wanaparthy,2017 - 2018,1977.0,160232.0,81.05,44864.96000000001,19227.84,6409.28,22.694000000000003,9.725999999999999,3.242
Telangana,Warangal,2017 - 2018,2.0,149.0,74.5,41.720000000000006,17.88,5.96,20.860000000000003,8.94,2.98
Telangana,Yadadri,2017 - 2018,13.0,967.0,74.38,270.76000000000005,116.03999999999999,38.68,20.8264,8.9256,2.9752
Tripura,Dhalai,2017 - 2018,135.0,8235.0,61.0,2305.8,988.1999999999999,329.40000000000003,17.080000000000002,7.319999999999999,2.44
Tripura,Gomati,2017 - 2018,95.0,4489.0,47.25,1256.92,538.68,179.56,13.23,5.67,1.8900000000000001
Tripura,Khowai,2017 - 2018,45.0,2459.0,54.64,688.5200000000001,295.08,98.36,15.2992,6.5568,2.1856
Tripura,North tripura,2017 - 2018,145.0,7700.0,53.1,2156.0,924.0,308.0,14.868000000000002,6.372,2.124
Tripura,Sepahijala,2017 - 2018,42.0,2347.0,55.88,657.1600000000001,281.64,93.88,15.646400000000002,6.7056000000000004,2.2352000000000003
Tripura,South tripura,2017 - 2018,248.0,12250.0,49.4,3430.0000000000005,1470.0,490.0,13.832,5.928,1.976
Tripura,Unakoti,2017 - 2018,41.0,2378.0,58.0,665.84,285.36,95.12,16.240000000000002,6.96,2.32
Tripura,West tripura,2017 - 2018,55.0,2631.0,47.84,736.6800000000001,315.71999999999997,105.24000000000001,13.395200000000003,5.7408,1.9136000000000002
Uttar Pradesh,Agra,2017 - 2018,256.0,14511.0,56.68,4063.0800000000004,1741.32,580.44,15.870400000000002,6.8016,2.2672
Uttar Pradesh,Aligarh,2017 - 2018,7305.0,543375.0,74.38,152145.0,65205.0,21735.0,20.8264,8.9256,2.9752
Uttar Pradesh,Allahabad,2017 - 2018,1124.0,41283.0,36.73,11559.240000000002,4953.96,1651.32,10.2844,4.4075999999999995,1.4691999999999998
Uttar Pradesh,Ambedkar nagar,2017 - 2018,11987.0,890188.0,74.26,249252.64,106822.56,35607.520000000004,20.792800000000003,8.911200000000001,2.9704
Uttar Pradesh,Amethi,2017 - 2018,1666.0,123722.0,74.26,34642.16,14846.64,4948.88,20.792800000000003,8.911200000000001,2.9704
Uttar Pradesh,Amroha,2017 - 2018,78921.0,6729120.0,85.26,1884153.6,807494.4,269164.8,23.872800000000005,10.2312,3.4104
Uttar Pradesh,Auraiya,2017 - 2018,669.0,43282.0,64.7,12118.960000000001,5193.84,1731.28,18.116000000000003,7.764,2.588
Uttar Pradesh,Azamgarh,2017 - 2018,19032.0,1160267.0,60.96,324874.76,139232.04,46410.68,17.068800000000003,7.3152,2.4384
Uttar Pradesh,Baghpat,2017 - 2018,75037.0,6369741.0,84.89,1783527.4800000002,764368.9199999999,254789.64,23.7692,10.1868,3.3956
Uttar Pradesh,Bahraich,2017 - 2018,22397.0,1597264.0,71.32,447233.92000000004,191671.68,63890.560000000005,19.9696,8.558399999999999,2.8528
Uttar Pradesh,Ballia,2017 - 2018,6481.0,356248.0,54.97,99749.44,42749.76,14249.92,15.3916,6.5964,2.1988
Uttar Pradesh,Balrampur,2017 - 2018,44074.0,2902890.0,65.86,812809.2000000001,348346.8,116115.6,18.440800000000003,7.9032,2.6344
Uttar Pradesh,Banda,2017 - 2018,395.0,15141.0,38.33,4239.4800000000005,1816.9199999999998,605.64,10.7324,4.5996,1.5332
Uttar Pradesh,Barabanki,2017 - 2018,9254.0,735471.0,79.48,205931.88000000003,88256.51999999999,29418.84,22.254400000000004,9.5376,3.1792000000000002
Uttar Pradesh,Bareilly,2017 - 2018,96963.0,7765961.0,80.09,2174469.08,931915.32,310638.44,22.425200000000004,9.6108,3.2036000000000002
Uttar Pradesh,Basti,2017 - 2018,40246.0,2659134.0,66.07,744557.52,319096.08,106365.36,18.4996,7.928399999999999,2.6428
Uttar Pradesh,Bijnor,2017 - 2018,201630.0,16815135.0,83.4,4708237.800000001,2017816.2,672605.4,23.352000000000004,10.008000000000001,3.3360000000000003
Uttar Pradesh,Budaun,2017 - 2018,32295.0,2358698.0,73.04,660435.4400000001,283043.76,94347.92,20.451200000000004,8.764800000000001,2.9216
Uttar Pradesh,Bulandshahr,2017 - 2018,48470.0,4054612.0,83.65,1135291.36,486553.44,162184.48,23.422000000000004,10.038,3.346
Uttar Pradesh,Chandauli,2017 - 2018,684.0,44133.0,64.52,12357.240000000002,5295.96,1765.32,18.0656,7.742399999999999,2.5808
Uttar Pradesh,Chitrakoot,2017 - 2018,256.0,9813.0,38.33,2747.6400000000003,1177.56,392.52,10.7324,4.5996,1.5332
Uttar Pradesh,Deoria,2017 - 2018,8885.0,574184.0,64.62,160771.52000000002,68902.08,22967.36,18.093600000000002,7.7544,2.5848000000000004
Uttar Pradesh,Etah,2017 - 2018,251.0,17761.0,70.76,4973.080000000001,2131.3199999999997,710.44,19.812800000000003,8.491200000000001,2.8304000000000005
Uttar Pradesh,Etawah,2017 - 2018,423.0,27367.0,64.7,7662.760000000001,3284.04,1094.68,18.116000000000003,7.764,2.588
Uttar Pradesh,Faizabad,2017 - 2018,19950.0,1535272.0,76.96,429876.16000000003,184232.63999999998,61410.880000000005,21.5488,9.235199999999999,3.0784
Uttar Pradesh,Farrukhabad,2017 - 2018,8165.0,533762.0,65.37,149453.36000000002,64051.439999999995,21350.48,18.303600000000003,7.8444,2.6148000000000002
Uttar Pradesh,Fatehpur,2017 - 2018,6377.0,234214.0,36.73,65579.92000000001,28105.68,9368.56,10.2844,4.4075999999999995,1.4691999999999998
Uttar Pradesh,Firozabad,2017 - 2018,112.0,6348.0,56.68,1777.4400000000003,761.76,253.92000000000002,15.870400000000002,6.8016,2.2672
Uttar Pradesh,Gautam buddha nagar,2017 - 2018,1812.0,161446.0,89.1,45204.880000000005,19373.52,6457.84,24.948,10.691999999999998,3.564
Uttar Pradesh,Ghaziabad,2017 - 2018,23499.0,2087087.0,88.82,584384.3600000001,250450.44,83483.48,24.869600000000002,10.658399999999999,3.5528
Uttar Pradesh,Ghazipur,2017 - 2018,7309.0,452544.0,61.92,126712.32,54305.28,18101.760000000002,17.337600000000002,7.4304,2.4768000000000003
Uttar Pradesh,Gonda,2017 - 2018,79629.0,5576260.0,70.03,1561352.8,669151.2,223050.4,19.608400000000003,8.403599999999999,2.8012
Uttar Pradesh,Gorakhpur,2017 - 2018,2340.0,152222.0,65.05,42622.16,18266.64,6088.88,18.214000000000002,7.805999999999999,2.602
Uttar Pradesh,Hamirpur,2017 - 2018,6308.0,241798.0,38.33,67703.44,29015.76,9671.92,10.7324,4.5996,1.5332
Uttar Pradesh,Hapur,2017 - 2018,39774.0,3313651.0,83.31,927822.2800000001,397638.12,132546.04,23.326800000000002,9.9972,3.3324000000000003
Uttar Pradesh,Hardoi,2017 - 2018,37344.0,2820667.0,75.53,789786.7600000001,338480.04,112826.68000000001,21.148400000000002,9.0636,3.0212000000000003
Uttar Pradesh,Hathras,2017 - 2018,566.0,42034.0,74.27,11769.52,5044.08,1681.3600000000001,20.7956,8.9124,2.9708
Uttar Pradesh,Jalaun,2017 - 2018,1041.0,41056.0,39.44,11495.68,4926.72,1642.24,11.0432,4.732799999999999,1.5776
Uttar Pradesh,Jaunpur,2017 - 2018,9516.0,626838.0,65.87,175514.64,75220.56,25073.52,18.443600000000004,7.9044,2.6348000000000003
Uttar Pradesh,Jhansi,2017 - 2018,154.0,6074.0,39.44,1700.7200000000003,728.88,242.96,11.0432,4.732799999999999,1.5776
Uttar Pradesh,Kannauj,2017 - 2018,194.0,12551.0,64.7,3514.28,1506.12,502.04,18.116000000000003,7.764,2.588
Uttar Pradesh,Kanpur dehat,2017 - 2018,2243.0,145115.0,64.7,40632.200000000004,17413.8,5804.6,18.116000000000003,7.764,2.588
Uttar Pradesh,Kanpur nagar,2017 - 2018,1863.0,115007.0,61.73,32201.960000000003,13800.84,4600.28,17.2844,7.4075999999999995,2.4692
Uttar Pradesh,Kasganj,2017 - 2018,6946.0,515840.0,74.26,144435.2,61900.799999999996,20633.600000000002,20.792800000000003,8.911200000000001,2.9704
Uttar Pradesh,Kaushambi,2017 - 2018,1736.0,63760.0,36.73,17852.800000000003,7651.2,2550.4,10.2844,4.4075999999999995,1.4691999999999998
Uttar Pradesh,Kheri,2017 - 2018,248135.0,20026480.0,80.71,5607414.4,2403177.6,801059.2000000001,22.5988,9.685199999999998,3.2283999999999997
Uttar Pradesh,Kushi nagar,2017 - 2018,70227.0,5164494.0,73.54,1446058.32,619739.28,206579.76,20.591200000000004,8.8248,2.9416
Uttar Pradesh,Lalitpur,2017 - 2018,24.0,946.0,39.42,264.88000000000005,113.52,37.84,11.037600000000001,4.7304,1.5768000000000002
Uttar Pradesh,Lucknow,2017 - 2018,267.0,20849.0,78.09,5837.72,2501.88,833.96,21.8652,9.370800000000001,3.1236
Uttar Pradesh,Maharajganj,2017 - 2018,17644.0,1161540.0,65.83,325231.2,139384.8,46461.6,18.4324,7.8995999999999995,2.6332
Uttar Pradesh,Mahoba,2017 - 2018,2424.0,92917.0,38.33,26016.760000000002,11150.039999999999,3716.6800000000003,10.7324,4.5996,1.5332
Uttar Pradesh,Mainpuri,2017 - 2018,441.0,24998.0,56.68,6999.4400000000005,2999.7599999999998,999.9200000000001,15.870400000000002,6.8016,2.2672
Uttar Pradesh,Mathura,2017 - 2018,523.0,29646.0,56.68,8300.880000000001,3557.52,1185.84,15.870400000000002,6.8016,2.2672
Uttar Pradesh,Mau,2017 - 2018,6532.0,395839.0,60.6,110834.92000000001,47500.68,15833.56,16.968000000000004,7.272,2.424
Uttar Pradesh,Meerut,2017 - 2018,131645.0,12556827.0,95.38,3515911.5600000005,1506819.24,502273.08,26.706400000000002,11.445599999999999,3.8152
Uttar Pradesh,Mirzapur,2017 - 2018,1705.0,135112.0,79.24,37831.36,16213.439999999999,5404.4800000000005,22.1872,9.508799999999999,3.1696
Uttar Pradesh,Moradabad,2017 - 2018,43759.0,3416878.0,78.08,956725.8400000001,410025.36,136675.12,21.8624,9.3696,3.1232
Uttar Pradesh,Muzaffarnagar,2017 - 2018,173431.0,15028143.0,86.65,4207880.04,1803377.16,601125.72,24.262000000000004,10.398,3.466
Uttar Pradesh,Pilibhit,2017 - 2018,79277.0,6433804.0,81.16,1801465.12,772056.48,257352.16,22.724800000000002,9.739199999999999,3.2464
Uttar Pradesh,Pratapgarh,2017 - 2018,830.0,30484.0,36.73,8535.52,3658.08,1219.3600000000001,10.2844,4.4075999999999995,1.4691999999999998
Uttar Pradesh,Rae bareli,2017 - 2018,2417.0,124563.0,51.54,34877.64000000001,14947.56,4982.52,14.4312,6.1848,2.0616
Uttar Pradesh,Rampur,2017 - 2018,21849.0,1639374.0,75.03,459024.72000000003,196724.88,65574.96,21.0084,9.0036,3.0012000000000003
Uttar Pradesh,Saharanpur,2017 - 2018,142742.0,10453853.0,73.24,2927078.8400000003,1254462.3599999999,418154.12,20.5072,8.788799999999998,2.9295999999999998
Uttar Pradesh,Sambhal,2017 - 2018,32200.0,2523836.0,78.38,706674.0800000001,302860.32,100953.44,21.9464,9.4056,3.1351999999999998
Uttar Pradesh,Sant kabeer nagar,2017 - 2018,3706.0,244862.0,66.07,68561.36,29383.44,9794.48,18.4996,7.928399999999999,2.6428
Uttar Pradesh,Sant ravidas nagar,2017 - 2018,1147.0,90894.0,79.24,25450.320000000003,10907.279999999999,3635.76,22.1872,9.508799999999999,3.1696
Uttar Pradesh,Shahjahanpur,2017 - 2018,45738.0,3710815.0,81.13,1039028.2000000001,445297.8,148432.6,22.7164,9.7356,3.2452
Uttar Pradesh,Shamli,2017 - 2018,65748.0,6109567.0,92.92,1710678.7600000002,733148.0399999999,244382.68,26.0176,11.1504,3.7168
